Word,Points,Info
1+4*5=21,1,8.133129457019603
2+93*0=2,1,8.133120209152313
9*0/13=0,1,8.133115832058712
3/76*0=0,1,8.133067871395342
5*0/27=0,1,8.133063473479188
0/85*4=0,1,8.133057005181806
9*1+4=13,1,8.133053445000487
0/94*8=0,1,8.13301747897085
5/46*0=0,1,8.133005075881734
6*0/15=0,1,8.13300469904677
0/64*1=0,1,8.133001917576047
9/27*9=3,1,8.132973341229821
7*0/29=0,1,8.132895939427534
19-4*4=3,1,8.13284162512627
0/74*6=0,1,8.13283826508424
0*7/34=0,1,8.132745503095544
7/86*0=0,1,8.132725956852907
7*0/16=0,1,8.132722900591153
0*29/8=0,1,8.132701307901788
5*0/74=0,1,8.132691016403191
0*8/47=0,1,8.132639411279305
0/83*7=0,1,8.132555873603573
0*16+2=2,1,8.132511883853319
2/16*0=0,1,8.132490907629244
8+1*7=15,1,8.132462975064822
0*4/39=0,1,8.132460758530627
3/16*0=0,1,8.132456759592817
1+78*0=1,1,8.132455212544775
5*0/93=0,1,8.132414184009257
0*3/27=0,1,8.132411438342167
7*0/38=0,1,8.132401981610526
24*1/4=6,1,8.132388218048773
0*98/7=0,1,8.132373472268542
0/83*9=0,1,8.13233167845665
0*79/4=0,1,8.132310630221534
8*0/49=0,1,8.132261954866538
1+97*0=1,1,8.132235458923263
4/67*0=0,1,8.132211617541438
0/72*9=0,1,8.132162043809405
24/3/1=8,1,8.132154663737344
7*0/25=0,1,8.132153027414567
0*2/76=0,1,8.13214683164636
6*3-13=5,1,8.132092814780501
7*0/54=0,1,8.132037120979248
0*38+1=1,1,8.132014080614958
9*0/25=0,1,8.132009357408892
0*35+2=2,1,8.13197428860835
0*4/73=0,1,8.131949331075974
0*6/47=0,1,8.131933200239573
424/53=8,1,8.131896441042779
0/45*3=0,1,8.131880809096424
4+72*0=4,1,8.131861989046488
8*0/37=0,1,8.131853700121978
7*8-0=56,1,8.131831148793271
0*9/28=0,1,8.13181552329305
176/8=22,1,8.131813590752056
0*8/31=0,1,8.131761472184309
0*6/41=0,1,8.131758992774786
8*0/39=0,1,8.131756878179118
0/83*1=0,1,8.131750091044527
3*0/97=0,1,8.131715574367188
0*4/18=0,1,8.131677074804045
9*0/74=0,1,8.131641414948076
34-8*4=2,1,8.131634055195805
2+6*2=14,1,8.13159120455588
0*15+2=2,1,8.131577684925356
7*0/94=0,1,8.131554162591865
6/95*0=0,1,8.131509686474246
0/93*8=0,1,8.13145174493758
5*0/16=0,1,8.131433054307799
0*63+4=4,1,8.131400097300993
0*8/45=0,1,8.131399098195638
352/44=8,1,8.13139455227777
9*0/53=0,1,8.131380571242254
0*2/67=0,1,8.131352631854023
0*9/84=0,1,8.131348770935231
0*9/63=0,1,8.131276576825822
0/63*5=0,1,8.131276102608469
0*4/37=0,1,8.131258084649971
0/76*2=0,1,8.131257760875723
1*0/57=0,1,8.131221891830583
148/4=37,1,8.131132482882606
2+71*0=2,1,8.131127043070338
0*4/31=0,1,8.131123154307017
4*0/91=0,1,8.13111151651257
0*42+3=3,1,8.131110903017698
3*8-18=6,1,8.13107674199883
7*4-26=2,1,8.131070249401944
0*9/36=0,1,8.131064517153284
268/67=4,1,8.131031806587206
0*7/64=0,1,8.131025357197453
0*3/14=0,1,8.130994098372936
0/23*9=0,1,8.130973371584917
7*0/83=0,1,8.130962670011808
1*82*0=0,1,8.130946930973941
0*4/76=0,1,8.13085840815148
0*83+4=4,1,8.130837228311293
8/2*6=24,1,8.130837104705801
1/7*35=5,1,8.130805688520553
1*0/75=0,1,8.130772925612645
6*6-34=2,1,8.130753948090666
1/95*0=0,1,8.13073288916922
0*6/54=0,1,8.130730180319201
0/21*4=0,1,8.130713124087029
9*0/35=0,1,8.130711696076366
0+40/5=8,1,8.130694560902635
0*6/31=0,1,8.130682408163057
7*1+9=16,1,8.130681486571365
5/86*0=0,1,8.130602017398969
5/26*0=0,1,8.13059482043133
0*9/52=0,1,8.130572374361806
3*0/71=0,1,8.130534949871974
6/51*0=0,1,8.130520854679778
0*2/39=0,1,8.130511865731995
25-2*9=7,1,8.13049156406333
9*0/12=0,1,8.130487412041418
0*1/42=0,1,8.130471339705867
1*62*0=0,1,8.130442895161666
8*0/76=0,1,8.130430996029428
0*8/61=0,1,8.130418364738237
1/56*0=0,1,8.130415071022522
0/25*3=0,1,8.130366828159044
0*5/43=0,1,8.130353826072724
0*8/29=0,1,8.130340987875071
0*9/48=0,1,8.130331608835746
287/41=7,1,8.130291280868695
184/8=23,1,8.130239494296822
7*0/53=0,1,8.130214994640086
0*5/62=0,1,8.130195938940297
0*2/96=0,1,8.130160698031542
5*0/73=0,1,8.130143218056016
0*6/18=0,1,8.130131607875711
0/35*2=0,1,8.13012422249602
0*4/96=0,1,8.130118065840309
0*57/9=0,1,8.130106450227975
5*0/29=0,1,8.130028780906326
243/27=9,1,8.12994907557853
644/92=7,1,8.12990916852847
0/72*5=0,1,8.129897543097286
1+5*4=21,1,8.129869109356981
0/63*1=0,1,8.12984417769369
0*49/7=0,1,8.129834837181267
8*0/56=0,1,8.129809636602177
0*9/38=0,1,8.129732754526612
0*6/25=0,1,8.129715142967354
18-3*3=9,1,8.129699904304895
0*7/43=0,1,8.129680877059812
2+31*0=2,1,8.129658230265246
2*0/19=0,1,8.129634866156795
0/65*4=0,1,8.129594854228307
9/25*0=0,1,8.129594704350945
1/75*0=0,1,8.129578902527914
9*0/16=0,1,8.129547576676732
7*0/68=0,1,8.129477351285857
0/43*1=0,1,8.129454308287762
0*8/73=0,1,8.129435554681377
3*0/79=0,1,8.129413755437046
0*4/67=0,1,8.129408013736233
5*0/47=0,1,8.129406525263056
0*2/78=0,1,8.129378601984637
3/48*0=0,1,8.129324148201526
7/25*0=0,1,8.12926208530243
0*78/1=0,1,8.129259464934252
9*2-16=2,1,8.12924267975213
1+49*0=1,1,8.129165776920846
6*0/87=0,1,8.129162638673723
0/52*7=0,1,8.12913233414418
0/61*8=0,1,8.1290947377405
0*4/61=0,1,8.129039505513948
0*59/3=0,1,8.129034206758517
0+10/2=5,1,8.12899578669716
3/47*0=0,1,8.128983062344478
427/61=7,1,8.128932334468484
0*8/49=0,1,8.128914967972516
8*0/21=0,1,8.128877773286732
2/8*20=5,1,8.12885371068578
0*7/46=0,1,8.12884784736651
5*0/37=0,1,8.12884736382688
16-9*1=7,1,8.128835787449301
4+92*0=4,1,8.128781929110417
0/47*2=0,1,8.128777534071713
9*3-22=5,1,8.128770781632245
38-6*6=2,1,8.128764617267842
7*0/45=0,1,8.12873337189456
5*0/31=0,1,8.128727595444358
0*9/83=0,1,8.12866984302156
9*0/68=0,1,8.128664915480057
8*0/96=0,1,8.128661357426463
0*3/25=0,1,8.128635531763889
0/54*6=0,1,8.128626530080655
0*82+3=3,1,8.128614462081714
0*8/35=0,1,8.128601710807986
0*4/21=0,1,8.128566300870087
9*0/86=0,1,8.128558433675144
8*0/67=0,1,8.128543124481276
5*0/39=0,1,8.12851692298014
7*0/35=0,1,8.128514750431235
2+16*0=2,1,8.12848180987043
7/21*0=0,1,8.128477542025612
5/12*0=0,1,8.128468221469777
0*29/7=0,1,8.12845881018274
2+24/8=5,1,8.128448785789539
2+4*4=18,1,8.128439347526623
6*0/19=0,1,8.128426519739158
5/31*0=0,1,8.128391755595754
0/14*2=0,1,8.128381904874358
6*0/85=0,1,8.128365018349385
0*13+4=4,1,8.128332265204842
0*8/39=0,1,8.12829284929738
9*6-0=54,1,8.128292162249412
2+35*0=2,1,8.128258155674594
1+69*0=1,1,8.128219837644764
2*0/51=0,1,8.128214380171423
4*9-34=2,1,8.128201296824946
8/96*0=0,1,8.128148312639729
0*9/27=0,1,8.128129335607186
9+8*1=17,1,8.128128325556533
4/15*0=0,1,8.12808148823239
2*9-16=2,1,8.128053302248897
0*3/68=0,1,8.128023003936393
14*2/4=7,1,8.12802123802364
12/8*2=3,1,8.128018649105762
0*36+2=2,1,8.128017648641213
0*7/92=0,1,8.127971920064148
5*0/68=0,1,8.127931214729612
4/68*0=0,1,8.1278705032011
0*8/53=0,1,8.127870471242117
9/65*0=0,1,8.12784566447422
24/1/3=8,1,8.127782485426593
540/6=90,1,8.127752059786191
0*42+6=6,1,8.1277337612078
0/85*3=0,1,8.127698266229123
0*17/5=0,1,8.127694094590433
0/8*42=0,1,8.12766245761816
41-8*5=1,1,8.127644660028063
9*0/47=0,1,8.127613630569565
8*0/65=0,1,8.12760670005984
6*0/89=0,1,8.12760004453852
0/65*3=0,1,8.127591115191374
6*6/2=18,1,8.127582330085918
6/2*8=24,1,8.127550287299298
3/28*0=0,1,8.127540394646138
2/78*0=0,1,8.127521045478577
234/39=6,1,8.127479724821688
0*6/49=0,1,8.12745037765573
0*6/53=0,1,8.127449959336422
9*1+5=14,1,8.12741010871465
720/8=90,1,8.127404744871026
3+2*4=11,1,8.127387275717988
38-4*8=6,1,8.12736339233218
0/41*8=0,1,8.127358702673352
0/74*8=0,1,8.127317919872542
0*8/96=0,1,8.127310000402822
0*6/35=0,1,8.127297205527412
3/87*0=0,1,8.12724830706078
6+12/6=8,1,8.127247697439866
496/62=8,1,8.127192920415622
0*3/86=0,1,8.127127028521702
7*0/41=0,1,8.127121823574122
3/15*0=0,1,8.127097243272736
0/12*6=0,1,8.127096000725874
0*1/34=0,1,8.127057978610262
5/14*0=0,1,8.127055976959022
9/85*0=0,1,8.127036220069481
0*4/56=0,1,8.126976371013969
0*6/93=0,1,8.126958162882133
0/53*6=0,1,8.126908027174645
0*6/45=0,1,8.12690066728852
0*8/37=0,1,8.126893831309117
292/73=4,1,8.126865344247937
8/18*9=4,1,8.126835838012246
5*0/86=0,1,8.12674849612103
0/95*2=0,1,8.126685602796286
0*1/24=0,1,8.12668172896429
18-2*6=6,1,8.126654700172933
7*0/86=0,1,8.126651657710715
3/68*0=0,1,8.12660271995597
0/63*9=0,1,8.12658999796432
8/35*0=0,1,8.126538451773799
5/13*0=0,1,8.126532713349564
9+6/1=15,1,8.126510277295951
0*3/94=0,1,8.12650813424486
7*30=210,1,8.12650627073233
4*0/95=0,1,8.126466723849422
9+5/1=14,1,8.126466355076783
0/8*24=0,1,8.126435204436518
4+63*0=4,1,8.126430170660397
9*0/73=0,1,8.12633295151563
2*4+3=11,1,8.126324155480534
0/93*5=0,1,8.126318703799786
6*3-14=4,1,8.126303915273395
5*0/41=0,1,8.126288113371047
7/65*0=0,1,8.126276815101326
0*3/16=0,1,8.126275941597012
0*2/16=0,1,8.126225637565808
3*8+2=26,1,8.126203547764364
1+6*5=31,1,8.126162796091773
2+15*0=2,1,8.126161924044949
7*0/93=0,1,8.126160206813868
105-8=97,1,8.126145720701846
30/2-7=8,1,8.126112178580037
0*79/3=0,1,8.126102107038717
9*4-34=2,1,8.126097086596165
0*4/78=0,1,8.126030265229021
188/2=94,1,8.126002990267976
4+12/6=6,1,8.12598544611412
6*6/3=12,1,8.12592501816908
147/3=49,1,8.125923184290064
9+7/1=16,1,8.125755942430567
6*0/71=0,1,8.125724909796936
0*3/54=0,1,8.125688751102137
9/54*0=0,1,8.125667762711187
0/52*9=0,1,8.125666245101081
184/2=92,1,8.125656854398642
0*8/76=0,1,8.125644657689914
7*0/31=0,1,8.125634891403031
0*1/64=0,1,8.12562125031785
0/34*5=0,1,8.12555745531422
0/63*7=0,1,8.125498387364393
3*0/91=0,1,8.125493469010888
0*78/5=0,1,8.125483786536705
2+36*0=2,1,8.12546900505124
0*7/84=0,1,8.125459927474399
0*9/74=0,1,8.125429562020921
40/5-2=6,1,8.125423611869547
0*69/7=0,1,8.125408401500327
0*97+1=1,1,8.125407006388693
0*58/1=0,1,8.125373959130773
0*4/69=0,1,8.125319388456912
3*5-1=14,1,8.125317978512076
0*39/6=0,1,8.125316657825545
6/27*0=0,1,8.125277665073511
0*5/82=0,1,8.125274300808197
3*5-13=2,1,8.125200578589165
0*2/69=0,1,8.125159653067056
5*0/18=0,1,8.125099840277784
7*0/49=0,1,8.125097116804918
0/96*4=0,1,8.124989519903139
0*7/48=0,1,8.124976645175602
0/36*4=0,1,8.124972609235689
0*4/65=0,1,8.124900720447965
0/31*4=0,1,8.124893098450583
0/54*8=0,1,8.124823919854032
1*0/98=0,1,8.124745853645473
8*0/69=0,1,8.124731547119383
4*6/1=24,1,8.124695274864425
0*3/29=0,1,8.124611066314788
0*5/26=0,1,8.12459402842865
0*2/87=0,1,8.124526470288261
24-3*6=6,1,8.124469206867275
0/13*4=0,1,8.124438292807993
8*0/15=0,1,8.124435000823976
0/6*24=0,1,8.124430857156726
4+83*0=4,1,8.124429433496774
7*0/21=0,1,8.124353746452211
1*0/95=0,1,8.12434085546557
2+8*3=26,1,8.124286373337977
0*9/53=0,1,8.12427782686125
0*56+2=2,1,8.124250442695127
0*39/8=0,1,8.124239110338737
0/45*6=0,1,8.12421489133482
1*9+8=17,1,8.124149894573637
0*1/43=0,1,8.124094040116173
0*9/35=0,1,8.124081893030603
0*95+2=2,1,8.124076077810944
3+42*0=3,1,8.124069618193472
9*1+7=16,1,8.124035114783211
6*3-16=2,1,8.123978436192571
0*9/25=0,1,8.123962220739925
9*0/37=0,1,8.123959944007371
0/26*8=0,1,8.123957946974912
0/94*7=0,1,8.123914310912692
0/4*32=0,1,8.123888333590362
0*2/41=0,1,8.123845975619213
0*8/67=0,1,8.123801331940326
21-2*9=3,1,8.12380010334143
0*96+2=2,1,8.123776897894999
9*3-0=27,1,8.123775302885
0*1/46=0,1,8.123722628804776
1*0/97=0,1,8.123685116861731
17-8*2=1,1,8.123674751940568
5*6-26=4,1,8.123639319199464
0*2/56=0,1,8.123606370315118
172/4=43,1,8.123605977272677
9/12*0=0,1,8.123599122320096
0/12*3=0,1,8.123579001895788
0/87*2=0,1,8.123565182989369
0*4/58=0,1,8.123491367513628
7/31*0=0,1,8.123477540985178
2+91*0=2,1,8.123454574673064
0*8/56=0,1,8.123449919260755
6*2+2=14,1,8.123440961936277
2*9-14=4,1,8.123401426790432
5/21*0=0,1,8.123373464477837
30/5-2=4,1,8.123368810512682
0*58/7=0,1,8.123352533969422
0*5/64=0,1,8.123347934205986
0/6*42=0,1,8.123347069605428
0*9/68=0,1,8.12332028111262
24/8*2=6,1,8.123224899081684
9/14*0=0,1,8.123145520764963
3/9*15=5,1,8.123105392522445
8*6-46=2,1,8.123065082967349
16/6*3=8,1,8.123055042735523
0/14*6=0,1,8.123009847353693
1/9*45=5,1,8.12299541517499
32-6*5=2,1,8.122991523644197
0*62+3=3,1,8.122943429222829
0+10/5=2,1,8.122934862894619
8/51*0=0,1,8.122888670009251
0*9/86=0,1,8.12287091312617
4+14/7=6,1,8.122867375794872
0*2/13=0,1,8.122864609363715
0*4/98=0,1,8.122853927543137
6/47*0=0,1,8.122848189261124
7/14*0=0,1,8.122840065497124
312/39=8,1,8.122823444324169
7/13*0=0,1,8.122821730681892
1*0/59=0,1,8.122799065713924
4*0/59=0,1,8.122776681504595
4+13*0=4,1,8.122725033007955
0/14*3=0,1,8.122679580463297
0/46*8=0,1,8.122642526678096
17+0-9=8,1,8.122612728262576
0*1/36=0,1,8.12260065529137
2+14/7=4,1,8.122597100469939
0*51+4=4,1,8.122557788747772
0*5/36=0,1,8.122523877886623
7*1+8=15,1,8.12249319152392
0*3/74=0,1,8.122481922696348
0*3/45=0,1,8.122410924630515
318/53=6,1,8.122387014238216
1*0/79=0,1,8.122372040010024
7*0/61=0,1,8.122358133126593
8/76*0=0,1,8.122341556426658
0*9/14=0,1,8.122337537472927
2/57*0=0,1,8.12231855406149
9/35*0=0,1,8.122314977156426
0*3/12=0,1,8.122300199209866
0*78/9=0,1,8.122271035026854
3+12/3=7,1,8.122260574514863
0*5/46=0,1,8.122218039902107
0/8*32=0,1,8.122177730056976
7/85*0=0,1,8.122136308525818
0*6/21=0,1,8.122098763607225
0*6/39=0,1,8.122084927714994
0/91*4=0,1,8.122068511961539
0*29/5=0,1,8.122067637022504
8/71*0=0,1,8.122052657352897
6*0/51=0,1,8.12203180436275
1+5*8=41,1,8.122026540494744
2*6+2=14,1,8.122006141794575
0*6/73=0,1,8.121982091528563
6-14+8=0,1,8.121922393405793
9/81*0=0,1,8.121912281375112
4+16/4=8,1,8.12190327238309
0/34*9=0,1,8.121894442235817
0/85*6=0,1,8.121862904296595
0*4/87=0,1,8.121858422877208
1/68*0=0,1,8.121825918741914
30/2-9=6,1,8.121814026236615
0*1/62=0,1,8.121803901845594
0*8/69=0,1,8.121797740430216
0*6/81=0,1,8.12173633175283
0*31+4=4,1,8.121736019448738
2/5*20=8,1,8.121722790068452
7/35*0=0,1,8.121714566822517
2/98*0=0,1,8.121701843294444
145/5=29,1,8.121697084023953
6/75*0=0,1,8.12166401449104
0*79/6=0,1,8.121663548238407
0*78+1=1,1,8.121648241504985
2/15*0=0,1,8.121637713388031
0/35*4=0,1,8.12155254045641
0/24*1=0,1,8.12151783712495
0*1/63=0,1,8.121487419407773
0/34*7=0,1,8.121449461007634
0*5/28=0,1,8.121434130348009
7*0/39=0,1,8.121413225147174
0*89/5=0,1,8.121356305054082
8/95*0=0,1,8.12132475402459
0*6/37=0,1,8.121271035542042
8+9*1=17,1,8.121241617297816
0*9/47=0,1,8.121220318372927
0*8/21=0,1,8.121220201511795
0*69/5=0,1,8.121215316476972
1/67*0=0,1,8.121190284584044
12*1-7=5,1,8.121178467625782
0*8/65=0,1,8.121157715661635
2+47*0=2,1,8.121130003851727
0/21*6=0,1,8.121118985877011
177/59=3,1,8.12110611992101
0*82+6=6,1,8.121083698698268
7*0/18=0,1,8.1210493771187
276/92=3,1,8.121026611538058
0*5/63=0,1,8.121014240560067
0*4/81=0,1,8.12101161166325
0*47+2=2,1,8.12100430301157
0*2/65=0,1,8.120995109262985
1/47*0=0,1,8.120987546141443
0/4*23=0,1,8.120978441682768
2+56*0=2,1,8.120958022704286
5*0/94=0,1,8.120942590988236
5*6-28=2,1,8.120856805134437
5*4-16=4,1,8.120835167951656
2*0/91=0,1,8.120790883029917
1*84*0=0,1,8.120775181794592
8+7/1=15,1,8.120733302525856
4*6-18=6,1,8.120710739501428
6*0/91=0,1,8.120702351268418
0/93*7=0,1,8.120694362317368
12*1-3=9,1,8.120691912595236
6+2*9=24,1,8.120674938464573
30/6-1=4,1,8.120674923962474
1/48*0=0,1,8.120665618871119
0*2/58=0,1,8.120656439227782
9/45*0=0,1,8.12065381585254
23-6*3=5,1,8.120648638259215
5*5-24=1,1,8.12060069413671
0*89/7=0,1,8.12056759344521
0/95*3=0,1,8.120552366944198
0/73*8=0,1,8.120550924261083
15/5*2=6,1,8.120547352345053
0*58/9=0,1,8.120527619658395
0/73*6=0,1,8.120512427757584
4/9*18=8,1,8.120486853664648
6*0/97=0,1,8.12046850714624
0/53*8=0,1,8.12040662448412
9*0/41=0,1,8.12038734272141
0+40/8=5,1,8.120336356605904
0*76+2=2,1,8.12033611519051
32/4/1=8,1,8.120325923322076
3+82*0=3,1,8.120311615975243
0*7/52=0,1,8.12030672765076
5/36*0=0,1,8.120208248665707
5/91*0=0,1,8.120101389234266
0*7/12=0,1,8.120097897229602
9*0/76=0,1,8.120083811139157
1*0/89=0,1,8.120072804333905
7/96*0=0,1,8.12005335209585
0/25*6=0,1,8.120042042973912
1*64*0=0,1,8.120032699583819
8*0/17=0,1,8.12003098008407
252/36=7,1,8.120009773885636
0/31*6=0,1,8.119997333947538
0/8*23=0,1,8.119990707526583
5*3-1=14,1,8.119982757819413
3*8-23=1,1,8.119965375743691
3/67*0=0,1,8.119834567157632
0*5/48=0,1,8.119819701201024
8/16*0=0,1,8.119800038299244
3*6-12=6,1,8.11978916907184
0*6/98=0,1,8.119756556790769
0/56*2=0,1,8.119751488386926
0*9/73=0,1,8.119749243330988
9*0/56=0,1,8.11973987184993
6/28*0=0,1,8.11971977138245
6*0/95=0,1,8.119716135285135
0/67*2=0,1,8.119715516236255
6/87*0=0,1,8.119702439326593
6+42*0=6,1,8.119687924907396
0*4/85=0,1,8.119663192266175
0*3/49=0,1,8.119663040736537
0*3/18=0,1,8.119659547191512
8*3/2=12,1,8.11965926543162
0/13*6=0,1,8.119606305118857
9*0/31=0,1,8.119370019218712
9*8-0=72,1,8.119306137026607
7*0/96=0,1,8.119294018571457
0*3/47=0,1,8.119291795211137
0*6/78=0,1,8.11922055188209
9*1+6=15,1,8.1192092700135
1+5*6=31,1,8.119187263751003
8/27*0=0,1,8.119184743519032
2/58*0=0,1,8.119181281006892
4/38*0=0,1,8.1191706125294
0*18/5=0,1,8.119146702945056
0*9/13=0,1,8.119135625528857
0*69/1=0,1,8.119121040582625
0*98/1=0,1,8.119096179205052
0/48*2=0,1,8.119087239740745
6*6-31=5,1,8.119070211370131
0/45*8=0,1,8.119065549959833
44-7*6=2,1,8.11904124472049
0*5/84=0,1,8.119034300188867
0*49/1=0,1,8.11899091620187
0*5/92=0,1,8.118961142175998
9/31*0=0,1,8.118948872492153
0*2/98=0,1,8.118934691417437
0/4*62=0,1,8.118928261617071
0/91*3=0,1,8.118903285670298
6+9*2=24,1,8.118890365769447
8*1+7=15,1,8.118870673211092
5*0/96=0,1,8.118815555925389
9/13*0=0,1,8.118798523615071
9*0/67=0,1,8.118754197798172
0/4*26=0,1,8.1186790382498
13*1-7=6,1,8.11867831411742
22-7*3=1,1,8.11866570220643
6/48*0=0,1,8.118659153578266
8/56*0=0,1,8.118650417764036
0*3/41=0,1,8.118595642694832
522/87=6,1,8.11858362019474
5/71*0=0,1,8.118561339327666
4/97*0=0,1,8.118559730577923
6*0/57=0,1,8.118552883315267
6*8-46=2,1,8.118520269648362
30/5-4=2,1,8.118520240341915
26-5*5=1,1,8.11844270080595
2+2*6=14,1,8.118437895659628
0*18/7=0,1,8.11843240008371
0/26*7=0,1,8.118418878802519
0*4/17=0,1,8.11840928787499
9*0/54=0,1,8.118395518626992
0*1/32=0,1,8.118335702454129
6*0/79=0,1,8.118302962997385
0*75+2=2,1,8.11828692235552
6*0/59=0,1,8.118212192004608
0*7/38=0,1,8.118208822848457
0*1/84=0,1,8.11820315895213
0*4/15=0,1,8.11813044308616
4*2+3=11,1,8.118080235705348
0*7/63=0,1,8.118072904716275
5*0/21=0,1,8.118055064184208
630/9=70,1,8.11804874630529
0/31*2=0,1,8.118039887242318
13*1-5=8,1,8.118025721884317
0*7/14=0,1,8.11799387238282
5*0/17=0,1,8.117976398095555
5+2*3=11,1,8.11796331115863
0/96*3=0,1,8.117944134836181
0*5/72=0,1,8.117928643149368
148/2=74,1,8.117928606626693
0*5/13=0,1,8.117898858841754
0+30/5=6,1,8.117877068142827
0/71*2=0,1,8.117852849639414
3*6-13=5,1,8.11785121670876
5*0/61=0,1,8.11784766398661
0/76*4=0,1,8.117839865879368
0/21*3=0,1,8.117819747788795
7*0/15=0,1,8.117814525105363
2/49*0=0,1,8.117807698333221
100-94=6,1,8.11779633124941
4/37*0=0,1,8.117766647210502
0*25+4=4,1,8.117751081364727
0*2/18=0,1,8.11775088478932
2+76*0=2,1,8.117734872897541
1/87*0=0,1,8.117723372785354
0*1/48=0,1,8.117672607026165
0/12*8=0,1,8.117637489780341
1+98*0=1,1,8.117634854547115
7/91*0=0,1,8.117618111532625
0*7/36=0,1,8.117577568106372
1*24*0=0,1,8.117537481230025
0*17/9=0,1,8.11748243684148
0*7/94=0,1,8.117463317346
0*9/37=0,1,8.117460313198134
215/43=5,1,8.11745937378605
0/27*4=0,1,8.117399950909228
0/34*1=0,1,8.117325718182784
0*7/29=0,1,8.11728080056895
2+96*0=2,1,8.11726195307304
5/96*0=0,1,8.1172585896532
6*0/75=0,1,8.117256752711683
30/2-6=9,1,8.117234668569768
0*59/4=0,1,8.117209904539907
7*0/56=0,1,8.117195433217033
0/72*1=0,1,8.117188942859967
16-7*2=2,1,8.117174790129324
12*1-5=7,1,8.117161931397987
0/75*2=0,1,8.117122108880755
1*63*0=0,1,8.117120648681235
7*3-13=8,1,8.117120210788082
0/32*1=0,1,8.117076960140274
0+12/2=6,1,8.117034027800438
0*49/5=0,1,8.117032224598143
5*8+1=41,1,8.11700430127997
0*91+4=4,1,8.116949429539762
28-6*4=4,1,8.11689304288696
1*83*0=0,1,8.116861046972886
0*48+2=2,1,8.116844680250768
9*0/65=0,1,8.116817126995393
0*59/6=0,1,8.116783083970148
0*6/58=0,1,8.116756617317966
0*7/83=0,1,8.116752613815098
0*4/89=0,1,8.116751502501371
0/6*32=0,1,8.116708291523839
4+25*0=4,1,8.116633404049852
0*5/14=0,1,8.116625796465833
9*0/45=0,1,8.116625077273921
33-4*8=1,1,8.11659975257196
9/36*0=0,1,8.116566529189022
0*39/5=0,1,8.116565774979586
0*5/38=0,1,8.116563845517442
369/41=9,1,8.116521978982457
2+95*0=2,1,8.116482985119571
0*19/4=0,1,8.116463528063495
0/46*7=0,1,8.116463215784181
2+48*0=2,1,8.116452050332427
0/86*1=0,1,8.116416598119851
273/91=3,1,8.116407903151087
9/21*0=0,1,8.116377908475359
32/1/4=8,1,8.116295152739704
0/71*4=0,1,8.116243630805632
0*1/38=0,1,8.116182173201361
0*3/61=0,1,8.116166665167487
0*9/16=0,1,8.116147713399773
0/91*6=0,1,8.11610755394747
0*7/68=0,1,8.116095771443437
0/73*5=0,1,8.116076102051107
0*2/85=0,1,8.116069401624317
7*0/69=0,1,8.116040652548188
7/51*0=0,1,8.116034559621138
8/91*0=0,1,8.116032372308005
0*1/26=0,1,8.11599622240544
0/91*2=0,1,8.11598381585025
0/25*8=0,1,8.115960652318343
0/14*8=0,1,8.115950642751132
7/95*0=0,1,8.115922386802898
6*5-28=2,1,8.115886376288623
5*0/76=0,1,8.115864543138452
0/74*5=0,1,8.115853082315763
5*7-33=2,1,8.115852812697748
0*26+4=4,1,8.115790827214582
1*43*0=0,1,8.115757762121579
7*0/65=0,1,8.115711729534098
0*6/17=0,1,8.115701856016276
0*87+2=2,1,8.11569819400819
8*9-0=72,1,8.115693045259787
32-4*7=4,1,8.115673471955533
2*8-13=3,1,8.115651487643046
0/51*3=0,1,8.115639234923378
17-2*7=3,1,8.115632257077522
185/37=5,1,8.115623574556121
8/47*0=0,1,8.11561610063608
0*9/12=0,1,8.115565254332196
0*6/87=0,1,8.11555976243544
0*7/13=0,1,8.115545034707548
6*9-52=2,1,8.115498713534821
9*0/61=0,1,8.115469968934926
6/15*0=0,1,8.115457851689662
5*0/49=0,1,8.115422677313292
8*3-23=1,1,8.115390389865178
3*9-25=2,1,8.11538162253919
7/36*0=0,1,8.115334427040438
4*5+1=21,1,8.115238287235213
324/36=9,1,8.115204085756591
0/8*34=0,1,8.115139607857918
5*0/67=0,1,8.115077162669149
17-8*1=9,1,8.115072072702553
21-6*2=9,1,8.11506233871275
266/38=7,1,8.11499178848285
0*7/54=0,1,8.114975945606862
13*1-9=4,1,8.114973271325702
13*1-4=9,1,8.11491879953691
4+26*0=4,1,8.114915313391156
0/8*26=0,1,8.11488304965587
0/53*7=0,1,8.114822940557314
3+62*0=3,1,8.114809513862593
0/51*4=0,1,8.114798473395725
0/6*23=0,1,8.114786134673146
0*1/68=0,1,8.114777956911347
4+24/6=8,1,8.114666817526961
0/94*5=0,1,8.114622810248258
0*53+4=4,1,8.114615467775666
0*2/61=0,1,8.114602901601877
0*4/97=0,1,8.114563585920331
0/61*7=0,1,8.114526037296914
0/54*7=0,1,8.11452062402116
5*4+1=21,1,8.114494604530819
28-5*5=3,1,8.1144885551937
0*7/25=0,1,8.114484395240176
0*3/56=0,1,8.11448078431415
0*1/86=0,1,8.114470798720939
560/7=80,1,8.114438005423741
1+29*0=1,1,8.114434341730306
2+87*0=2,1,8.114379004843958
0/13*2=0,1,8.114351881721792
0/41*5=0,1,8.114273425587198
0*2/97=0,1,8.114242369978705
0*1/83=0,1,8.114232523442832
